Math_Interest,Physics_Interest,Chemistry_Interest,Biology_Interest,English_Interest,GPA,Coding_Skill,Problem_Solving,Data_Analysis,Web_Development,AI_Interest,Communication,Leadership,Teamwork,Public_Speaking,Creativity,Analytical_Thinking,Attention_To_Detail,Stress_Handling,Research_Interest,Social_Service_Interest,Cybersecurity_Interest,Blockchain_Interest,Cloud_Computing,DevOps_Interest,Mobile_Development,UI_UX_Design,Product_Management,Digital_Marketing,Testing_QA,Database_Management,Recommended_Career
4.0,4.0,2.0,4.0,2.0,6.9,5.276845687124942,8.189993575157844,6.0,4.0,6.0,4.0,4.0,6.0,3.0,6.0,2.0,6.0,5.0,4.0,3.0,4.0,10.0,6.0,6.0,4.0,3.0,3.0,3.0,2.0,7.202489779152562,Blockchain Developer
4.0,2.0,6.0,5.0,3.0,8.9,6.869486003494817,6.712315330224382,2.0,4.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,6.0,5.0,2.0,6.0,4.0,10.0,2.0,3.0,5.0,3.0,2.0,2.0,6.0,6.954509955621015,Blockchain Developer
2.0,5.0,6.0,4.0,2.0,6.0,7.477489041191939,7.452890036852348,3.0,5.0,2.0,6.0,5.0,4.0,3.0,3.0,3.0,4.0,6.0,3.0,5.0,4.0,9.725325335754063,5.0,2.0,2.0,6.0,2.0,4.0,5.0,6.2711662968367765,Blockchain Developer
6.0,5.0,4.0,5.0,3.0,6.9,7.244817841798592,6.293029995215548,3.0,3.0,4.0,5.0,6.0,4.0,5.0,4.0,2.0,5.0,2.0,4.0,6.0,5.0,10.0,3.0,6.0,6.0,3.0,2.0,4.0,5.0,6.322955292900044,Blockchain Developer
6.0,3.0,2.0,5.0,6.0,6.7,8.542442337859924,8.261264387529192,4.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,6.0,5.0,5.0,5.0,2.0,3.0,9.967538930913019,4.0,4.0,5.0,2.0,5.0,5.0,4.0,6.35595468025181,Blockchain Developer
5.0,5.0,3.0,5.0,5.0,8.4,6.2414594024140015,7.841487609433527,4.0,5.0,3.0,4.0,4.0,3.0,2.0,2.0,5.0,6.0,5.0,3.0,2.0,5.0,9.462913880381512,4.0,6.0,2.0,4.0,6.0,3.0,6.0,7.230557975931701,Blockchain Developer
4.0,2.0,3.0,3.0,4.0,8.2,8.901705081322357,6.364811861469538,2.0,2.0,6.0,5.0,2.0,4.0,2.0,2.0,3.0,5.0,5.0,5.0,2.0,2.0,8.118627517615005,6.0,5.0,5.0,2.0,6.0,6.0,4.0,5.196798676390763,Blockchain Developer
5.0,2.0,4.0,3.0,5.0,7.6,7.706277960132126,5.463634494798853,3.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,6.0,5.0,3.0,4.0,3.0,8.780276661900123,3.0,4.0,3.0,5.0,3.0,4.0,2.0,6.412992840172754,Blockchain Developer
3.0,2.0,5.0,3.0,5.0,6.4,8.232881778516225,8.197233877407045,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,6.0,3.0,2.0,4.0,3.0,4.0,10.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,7.002909868948078,Blockchain Developer
5.0,2.0,6.0,3.0,6.0,9.1,7.616472206778204,8.894927691449249,4.0,3.0,2.0,2.0,2.0,6.0,2.0,2.0,6.0,6.0,3.0,5.0,4.0,4.0,8.531000619102887,5.0,6.0,5.0,6.0,2.0,5.0,6.0,6.227379988598417,Blockchain Developer
6.0,3.0,4.0,3.0,5.0,6.0,10.0,6.654204402494992,3.0,5.0,4.0,5.0,5.0,3.0,4.0,6.0,6.0,2.0,5.0,4.0,2.0,5.0,9.882193912459078,3.0,5.0,6.0,4.0,6.0,6.0,4.0,5.874901279168218,Blockchain Developer
2.0,4.0,6.0,6.0,4.0,6.6,9.316439947854196,7.812084973306995,5.0,6.0,2.0,3.0,3.0,6.0,2.0,3.0,3.0,2.0,5.0,4.0,4.0,6.0,10.0,3.0,3.0,6.0,4.0,2.0,5.0,5.0,4.976688719234108,Blockchain Developer
4.0,5.0,2.0,2.0,6.0,9.4,6.02281395605041,9.277081062186637,6.0,4.0,5.0,6.0,6.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,10.0,4.0,5.0,2.0,6.0,3.0,5.0,5.0,6.41102266754258,Blockchain Developer
4.0,6.0,6.0,6.0,6.0,7.6,9.43489307445025,6.954289930671638,5.0,3.0,2.0,6.0,4.0,6.0,3.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,9.427500824018795,6.0,4.0,2.0,2.0,4.0,5.0,6.0,5.250975100738457,Blockchain Developer
4.0,2.0,2.0,3.0,2.0,7.3,7.9416307547316265,9.233154926316336,2.0,2.0,6.0,5.0,2.0,3.0,3.0,6.0,6.0,5.0,2.0,4.0,4.0,5.0,8.551606626865162,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.765882918460779,Blockchain Developer
6.0,2.0,5.0,4.0,3.0,8.6,9.279164902965325,8.000474986366523,2.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,6.0,3.0,2.0,2.0,3.0,9.645602055806142,3.0,2.0,3.0,3.0,4.0,2.0,5.0,6.12810612493544,Blockchain Developer
3.0,2.0,2.0,5.0,6.0,8.3,7.61634405694733,9.169231224974764,6.0,6.0,6.0,2.0,2.0,4.0,4.0,6.0,3.0,6.0,6.0,6.0,2.0,3.0,7.867316970327153,5.0,5.0,4.0,2.0,4.0,5.0,4.0,5.548704329066621,Blockchain Developer
3.0,2.0,5.0,2.0,5.0,8.3,7.660017899103212,9.037134938675287,3.0,3.0,4.0,3.0,2.0,6.0,5.0,2.0,5.0,3.0,2.0,4.0,5.0,2.0,9.743671334307502,6.0,3.0,2.0,4.0,5.0,6.0,5.0,7.259777856903573,Blockchain Developer
6.0,2.0,4.0,2.0,4.0,8.8,8.72400330853685,9.373088132606155,3.0,2.0,3.0,5.0,2.0,4.0,4.0,6.0,2.0,2.0,4.0,2.0,5.0,3.0,10.0,2.0,5.0,4.0,2.0,3.0,2.0,2.0,6.425022593995373,Blockchain Developer
4.0,5.0,6.0,5.0,5.0,6.0,6.424076641813082,6.309998232053867,2.0,3.0,4.0,4.0,6.0,5.0,4.0,3.0,5.0,3.0,6.0,5.0,5.0,3.0,10.0,6.0,2.0,2.0,4.0,3.0,5.0,4.0,6.769686516622718,Blockchain Developer
3.0,6.0,2.0,6.0,3.0,9.4,6.408502364080377,7.286374123154105,6.0,2.0,5.0,2.0,6.0,5.0,6.0,6.0,3.0,4.0,5.0,2.0,3.0,2.0,9.707903636978546,3.0,4.0,4.0,3.0,5.0,6.0,4.0,6.51607607633905,Blockchain Developer
2.0,4.0,3.0,3.0,4.0,7.5,7.244996977300196,8.520112232422797,5.0,5.0,3.0,6.0,6.0,5.0,3.0,3.0,4.0,2.0,3.0,2.0,2.0,5.0,8.161405608250938,4.0,4.0,2.0,6.0,6.0,5.0,5.0,5.897618519951219,Blockchain Developer
6.0,2.0,6.0,3.0,4.0,8.1,7.24389035787225,7.012099546330191,3.0,2.0,5.0,4.0,6.0,6.0,3.0,6.0,2.0,4.0,5.0,4.0,5.0,6.0,10.0,3.0,4.0,6.0,6.0,6.0,3.0,3.0,6.153171907259584,Blockchain Developer
4.0,2.0,3.0,5.0,2.0,8.0,7.929916198972344,6.243266146637171,4.0,4.0,5.0,4.0,4.0,6.0,3.0,5.0,2.0,6.0,3.0,3.0,2.0,4.0,10.0,6.0,2.0,4.0,6.0,6.0,5.0,4.0,5.0757343179284575,Blockchain Developer
3.0,4.0,3.0,2.0,6.0,9.3,6.648748255903647,7.618706592619907,6.0,5.0,4.0,5.0,2.0,4.0,2.0,5.0,6.0,4.0,5.0,5.0,6.0,2.0,10.0,3.0,5.0,4.0,5.0,4.0,6.0,5.0,6.604540399132359,Blockchain Developer
5.0,3.0,3.0,6.0,4.0,6.3,7.408453881250859,8.682946793138326,3.0,4.0,6.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,2.0,5.0,8.65904861956419,5.0,4.0,6.0,4.0,4.0,6.0,2.0,7.233060274822773,Blockchain Developer
5.0,2.0,6.0,5.0,3.0,8.7,7.803571077993829,10.0,2.0,2.0,3.0,3.0,5.0,6.0,5.0,5.0,4.0,3.0,3.0,6.0,4.0,4.0,9.403789583325079,4.0,5.0,4.0,5.0,6.0,2.0,6.0,6.182189700883541,Blockchain Developer
6.0,2.0,4.0,5.0,6.0,6.7,7.037086112534177,7.528508978498243,4.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,5.0,6.0,5.0,6.0,9.503737753579,6.0,6.0,2.0,5.0,4.0,6.0,4.0,5.786720404320229,Blockchain Developer
3.0,5.0,4.0,5.0,2.0,7.7,7.51252328127934,8.88605135266069,4.0,3.0,3.0,5.0,6.0,6.0,4.0,5.0,2.0,6.0,2.0,3.0,5.0,6.0,8.816511789131138,5.0,2.0,2.0,4.0,4.0,3.0,6.0,4.7992251340769325,Blockchain Developer
3.0,2.0,6.0,5.0,5.0,9.0,7.1979046769373936,7.753626956251969,5.0,3.0,4.0,6.0,3.0,3.0,3.0,6.0,4.0,6.0,6.0,4.0,2.0,3.0,10.0,3.0,2.0,6.0,3.0,5.0,6.0,4.0,7.640906505494315,Blockchain Developer
2.0,5.0,6.0,3.0,5.0,7.3,8.434707868770397,8.026892061725187,3.0,4.0,5.0,6.0,4.0,4.0,2.0,6.0,3.0,5.0,5.0,6.0,6.0,5.0,9.672200199984163,2.0,2.0,4.0,5.0,5.0,3.0,4.0,4.740053298947356,Blockchain Developer
3.0,4.0,2.0,5.0,5.0,6.2,8.030538304581837,7.920503624305145,6.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,6.0,6.0,2.0,6.0,3.0,2.0,7.652826271661833,5.0,6.0,5.0,6.0,3.0,6.0,5.0,4.628498858555851,Blockchain Developer
2.0,3.0,6.0,5.0,4.0,6.3,8.53066492552747,8.441740214580907,6.0,3.0,3.0,3.0,5.0,6.0,5.0,4.0,5.0,2.0,3.0,5.0,2.0,6.0,9.73097283968848,5.0,5.0,6.0,5.0,4.0,5.0,3.0,5.391735978456161,Blockchain Developer
3.0,2.0,2.0,4.0,4.0,6.4,9.283598630108136,8.494220119278495,5.0,2.0,3.0,5.0,3.0,4.0,4.0,6.0,3.0,6.0,5.0,5.0,2.0,2.0,10.0,4.0,3.0,6.0,3.0,4.0,5.0,6.0,5.690769276049515,Blockchain Developer
5.0,3.0,5.0,3.0,2.0,7.9,7.4718894646114995,7.570267665052528,5.0,3.0,5.0,2.0,4.0,4.0,6.0,4.0,6.0,3.0,4.0,6.0,2.0,6.0,10.0,5.0,3.0,6.0,6.0,3.0,4.0,2.0,4.588007422849776,Blockchain Developer
2.0,2.0,2.0,5.0,4.0,9.3,7.6420647458023545,7.244970462455166,4.0,2.0,6.0,6.0,2.0,6.0,4.0,3.0,6.0,4.0,3.0,6.0,5.0,2.0,10.0,5.0,3.0,4.0,6.0,2.0,5.0,6.0,5.830672303231527,Blockchain Developer
3.0,5.0,6.0,4.0,5.0,8.0,7.513209283241624,9.77056760903698,4.0,2.0,3.0,5.0,2.0,3.0,5.0,6.0,4.0,4.0,4.0,5.0,4.0,2.0,9.02457747962266,3.0,5.0,2.0,5.0,2.0,6.0,5.0,6.143370170079503,Blockchain Developer
3.0,6.0,2.0,4.0,6.0,6.7,8.04352247168574,7.8768537107007885,2.0,2.0,3.0,6.0,3.0,5.0,4.0,5.0,3.0,6.0,3.0,5.0,6.0,4.0,10.0,2.0,4.0,3.0,6.0,6.0,5.0,6.0,7.5927137337827775,Blockchain Developer
5.0,2.0,3.0,3.0,3.0,6.6,6.35963795944022,8.078030725520085,6.0,2.0,5.0,6.0,4.0,5.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,2.0,9.325800981802015,5.0,3.0,5.0,2.0,3.0,6.0,5.0,6.16201275198812,Blockchain Developer
4.0,2.0,5.0,6.0,2.0,7.6,8.142533702291463,9.029429576063878,6.0,3.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,6.0,4.0,5.0,2.0,3.0,10.0,4.0,4.0,6.0,3.0,3.0,2.0,3.0,6.301674718809718,Blockchain Developer
5.0,6.0,5.0,2.0,5.0,8.8,8.114087414574325,8.620797439147399,4.0,5.0,2.0,3.0,5.0,4.0,6.0,3.0,5.0,4.0,3.0,6.0,5.0,4.0,9.234054059973309,6.0,2.0,2.0,2.0,5.0,2.0,5.0,7.192672233415663,Blockchain Developer
2.0,4.0,2.0,5.0,5.0,6.2,7.79505255702695,7.275890776896377,5.0,4.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0,3.0,6.0,10.0,6.0,5.0,4.0,3.0,6.0,5.0,6.0,6.716733007705422,Blockchain Developer
4.0,2.0,5.0,3.0,6.0,7.7,8.697688039014084,8.290423891296031,5.0,5.0,4.0,3.0,2.0,3.0,5.0,5.0,2.0,2.0,4.0,4.0,6.0,5.0,10.0,4.0,5.0,4.0,5.0,2.0,6.0,6.0,5.900901408131882,Blockchain Developer
5.0,5.0,2.0,2.0,3.0,9.4,9.125267746187651,9.384906937645251,4.0,3.0,5.0,2.0,6.0,2.0,4.0,6.0,5.0,6.0,2.0,5.0,2.0,5.0,10.0,5.0,2.0,6.0,4.0,4.0,4.0,2.0,5.589153069900786,Blockchain Developer
5.0,2.0,5.0,5.0,3.0,6.6,9.092741316456626,9.268832995100576,5.0,4.0,2.0,4.0,6.0,6.0,5.0,6.0,4.0,2.0,4.0,3.0,6.0,5.0,10.0,3.0,2.0,2.0,3.0,3.0,3.0,6.0,6.816375941950614,Blockchain Developer
5.0,6.0,3.0,6.0,5.0,6.5,8.100296064306606,6.999155364683816,3.0,3.0,6.0,6.0,2.0,5.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,8.557907002690126,5.0,3.0,2.0,4.0,3.0,2.0,4.0,7.120887663061132,Blockchain Developer
4.0,3.0,4.0,6.0,4.0,6.5,9.030185398601501,8.73025696161685,3.0,6.0,3.0,6.0,6.0,4.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,6.0,8.999795800014224,2.0,6.0,3.0,6.0,6.0,4.0,6.0,4.958812828696258,Blockchain Developer
3.0,6.0,2.0,2.0,6.0,6.3,7.440608340356814,7.828645354121868,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,6.0,7.668980303811806,3.0,4.0,4.0,5.0,3.0,2.0,5.0,7.742540303342405,Blockchain Developer
2.0,6.0,6.0,6.0,2.0,6.3,8.677257630353212,7.157040134154109,4.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,4.0,6.0,5.0,6.0,4.0,2.0,10.0,4.0,2.0,2.0,3.0,2.0,5.0,5.0,4.979776093229407,Blockchain Developer
3.0,5.0,4.0,5.0,2.0,8.2,8.973125873051243,9.398443650383655,2.0,3.0,5.0,6.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,10.0,4.0,2.0,5.0,3.0,5.0,4.0,6.0,6.425590250368268,Blockchain Developer
3.0,4.0,5.0,6.0,3.0,6.8,8.96614803099868,7.847524750658414,4.0,5.0,3.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,6.0,4.0,4.0,6.0,10.0,5.0,6.0,4.0,3.0,5.0,6.0,3.0,4.808277556913279,Blockchain Developer
3.0,6.0,6.0,5.0,5.0,8.7,9.38244693187522,8.318843040140456,6.0,3.0,2.0,4.0,5.0,6.0,2.0,3.0,5.0,2.0,5.0,3.0,2.0,3.0,10.0,6.0,2.0,4.0,3.0,5.0,5.0,6.0,5.374488258263785,Blockchain Developer
3.0,5.0,4.0,3.0,4.0,8.2,8.022930350567613,7.210237676586637,2.0,5.0,5.0,5.0,2.0,5.0,6.0,6.0,6.0,3.0,5.0,4.0,4.0,3.0,9.413747142724223,6.0,5.0,6.0,6.0,2.0,6.0,6.0,5.548244076927179,Blockchain Developer
2.0,5.0,4.0,3.0,5.0,7.3,7.4604603566237415,8.689909651635833,3.0,4.0,5.0,6.0,3.0,6.0,6.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,10.0,4.0,6.0,3.0,6.0,2.0,6.0,5.0,4.5443710075959025,Blockchain Developer
5.0,4.0,4.0,4.0,6.0,7.7,9.129367623128353,7.462963066666065,6.0,5.0,6.0,4.0,4.0,3.0,3.0,2.0,3.0,6.0,6.0,5.0,3.0,4.0,10.0,2.0,6.0,6.0,6.0,2.0,6.0,5.0,3.863986450560653,Blockchain Developer
3.0,5.0,5.0,4.0,5.0,8.0,7.564851918747069,8.189463908136524,4.0,6.0,6.0,5.0,4.0,4.0,2.0,4.0,3.0,6.0,5.0,6.0,6.0,4.0,9.188682670425997,5.0,4.0,3.0,5.0,4.0,6.0,3.0,5.877763898692407,Blockchain Developer
4.0,3.0,5.0,6.0,3.0,9.2,7.663119076604842,8.036201970662628,6.0,3.0,3.0,3.0,6.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,10.0,2.0,6.0,4.0,3.0,2.0,5.0,2.0,4.90618749330979,Blockchain Developer
5.0,5.0,3.0,2.0,4.0,7.5,7.513835805827291,8.349451223284142,5.0,3.0,2.0,6.0,5.0,4.0,4.0,6.0,5.0,5.0,5.0,3.0,5.0,6.0,10.0,4.0,5.0,4.0,6.0,4.0,3.0,2.0,6.919988845551464,Blockchain Developer
5.0,5.0,5.0,4.0,2.0,9.4,5.462932484254319,7.599713369818486,4.0,2.0,6.0,3.0,3.0,4.0,3.0,5.0,6.0,6.0,4.0,2.0,6.0,3.0,10.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,7.84051591224258,Blockchain Developer
4.0,6.0,5.0,6.0,5.0,8.0,7.7412704574347995,7.640793308347855,5.0,3.0,5.0,2.0,2.0,3.0,3.0,6.0,3.0,4.0,4.0,3.0,6.0,5.0,8.735554655710736,3.0,2.0,3.0,5.0,6.0,4.0,2.0,5.242203293596657,Blockchain Developer
4.0,3.0,6.0,6.0,4.0,8.4,9.05916173174186,7.150299190899814,3.0,5.0,6.0,4.0,2.0,2.0,6.0,4.0,3.0,5.0,6.0,4.0,3.0,6.0,9.411782648304051,6.0,4.0,2.0,3.0,5.0,5.0,2.0,7.339879786444175,Blockchain Developer
2.0,5.0,4.0,4.0,4.0,8.3,6.517960520563815,8.307003623625494,5.0,4.0,6.0,3.0,6.0,5.0,6.0,3.0,4.0,2.0,6.0,6.0,3.0,2.0,8.87141584838285,5.0,4.0,2.0,6.0,4.0,5.0,6.0,6.20290333107321,Blockchain Developer
2.0,3.0,4.0,5.0,4.0,8.4,6.889655973702385,8.720443979592957,3.0,5.0,4.0,5.0,2.0,5.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,6.0,10.0,2.0,4.0,6.0,5.0,5.0,6.0,2.0,3.122149848659611,Blockchain Developer
2.0,3.0,2.0,2.0,6.0,6.1,7.462018072844194,6.28978784367831,3.0,3.0,4.0,2.0,3.0,6.0,3.0,5.0,3.0,6.0,5.0,6.0,4.0,6.0,9.764890851591852,4.0,2.0,2.0,5.0,3.0,2.0,3.0,5.322378284610032,Blockchain Developer
5.0,3.0,2.0,4.0,5.0,9.3,9.095413792614956,8.072883479711322,2.0,3.0,3.0,5.0,5.0,6.0,3.0,2.0,2.0,6.0,6.0,3.0,6.0,4.0,9.175533951187255,3.0,3.0,5.0,2.0,2.0,5.0,3.0,5.83487743666071,Blockchain Developer
2.0,5.0,4.0,5.0,5.0,6.2,7.587150251797749,8.037871629589977,6.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,5.0,4.0,6.0,5.0,3.0,6.0,10.0,4.0,2.0,3.0,6.0,2.0,4.0,5.0,6.1647172699700326,Blockchain Developer
6.0,2.0,4.0,4.0,2.0,6.6,7.938532588811713,6.062614885097046,4.0,3.0,5.0,2.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,6.0,10.0,3.0,2.0,6.0,5.0,6.0,2.0,3.0,6.073796813847427,Blockchain Developer
3.0,5.0,6.0,5.0,5.0,7.0,7.342418998724395,9.942641906426033,3.0,2.0,6.0,2.0,3.0,6.0,6.0,3.0,4.0,4.0,6.0,5.0,4.0,3.0,8.991985063396301,5.0,6.0,2.0,5.0,4.0,2.0,2.0,5.30780261348004,Blockchain Developer
3.0,3.0,6.0,4.0,2.0,6.8,7.997352868753897,8.281523605092927,5.0,2.0,4.0,6.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,6.0,10.0,4.0,4.0,3.0,5.0,6.0,6.0,2.0,5.019141942962981,Blockchain Developer
2.0,5.0,3.0,3.0,5.0,8.4,7.157556045069295,8.313539581605669,5.0,2.0,5.0,3.0,6.0,3.0,2.0,4.0,2.0,3.0,5.0,4.0,5.0,6.0,9.544092579825342,4.0,2.0,3.0,5.0,2.0,3.0,2.0,6.418112096293077,Blockchain Developer
4.0,2.0,6.0,2.0,3.0,9.3,9.410703403188656,9.478284589384492,3.0,5.0,2.0,4.0,2.0,3.0,4.0,6.0,3.0,5.0,2.0,3.0,5.0,4.0,9.464391084740905,5.0,2.0,5.0,6.0,5.0,3.0,3.0,5.078517228318944,Blockchain Developer
6.0,2.0,5.0,4.0,6.0,6.0,4.597303371370289,6.437678928011309,6.0,5.0,5.0,6.0,6.0,5.0,3.0,5.0,3.0,4.0,4.0,6.0,4.0,6.0,6.0,10.0,8.27193975338609,5.0,3.0,4.0,4.0,3.0,6.0,Cloud Engineer
6.0,4.0,2.0,6.0,2.0,8.9,6.345536624995745,6.608176709752459,3.0,2.0,2.0,2.0,5.0,6.0,3.0,5.0,3.0,4.0,3.0,6.0,4.0,4.0,6.0,10.0,9.066812026266753,2.0,3.0,2.0,5.0,4.0,2.0,Cloud Engineer
6.0,4.0,2.0,2.0,4.0,9.4,5.6268557270537585,6.935019019009521,4.0,4.0,4.0,4.0,6.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,9.542754794858908,7.589440086165598,4.0,2.0,5.0,2.0,2.0,4.0,Cloud Engineer
4.0,2.0,4.0,5.0,2.0,8.8,5.967986944836601,6.166151307493993,6.0,3.0,3.0,5.0,2.0,6.0,6.0,6.0,4.0,5.0,6.0,2.0,3.0,4.0,5.0,10.0,8.88016038406754,4.0,2.0,2.0,6.0,4.0,5.0,Cloud Engineer
6.0,2.0,6.0,2.0,2.0,7.2,5.58194913594303,5.681581723694862,2.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,8.342243159576098,6.463426154310246,2.0,5.0,5.0,5.0,2.0,4.0,Cloud Engineer
3.0,4.0,5.0,6.0,6.0,6.5,5.491603612633194,7.396930328005616,2.0,3.0,6.0,6.0,5.0,6.0,4.0,5.0,2.0,3.0,2.0,6.0,5.0,6.0,4.0,9.091316558889648,9.074123510234106,4.0,3.0,3.0,4.0,2.0,2.0,Cloud Engineer
3.0,5.0,5.0,5.0,5.0,6.1,6.326851747807324,7.820554940271339,3.0,6.0,6.0,5.0,6.0,2.0,4.0,5.0,6.0,2.0,6.0,2.0,3.0,5.0,3.0,10.0,7.43290102699721,2.0,3.0,2.0,5.0,6.0,5.0,Cloud Engineer
2.0,4.0,3.0,4.0,3.0,9.4,4.848690500592636,8.203258223016789,6.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0,2.0,4.0,5.0,6.974275098117415,7.396321826338315,4.0,5.0,4.0,4.0,3.0,6.0,Cloud Engineer
4.0,2.0,2.0,6.0,5.0,6.3,6.637082100288996,9.185025844578321,5.0,4.0,6.0,5.0,5.0,3.0,5.0,6.0,2.0,5.0,6.0,4.0,5.0,3.0,2.0,10.0,8.299889084740597,5.0,3.0,3.0,5.0,3.0,6.0,Cloud Engineer
2.0,5.0,5.0,5.0,6.0,6.6,6.1051578845226055,4.729109107099758,5.0,3.0,2.0,6.0,5.0,5.0,3.0,5.0,4.0,2.0,6.0,6.0,6.0,4.0,3.0,8.485794116659013,7.1590794331397705,6.0,2.0,5.0,2.0,5.0,2.0,Cloud Engineer
3.0,4.0,4.0,3.0,5.0,6.9,7.152292491749911,7.531618200803374,6.0,4.0,5.0,5.0,6.0,6.0,3.0,3.0,3.0,4.0,4.0,2.0,6.0,6.0,5.0,9.191731556567307,7.611273482452015,3.0,3.0,6.0,6.0,4.0,2.0,Cloud Engineer
2.0,4.0,4.0,2.0,4.0,6.4,6.673666937788736,7.896827573899282,6.0,5.0,2.0,4.0,6.0,2.0,5.0,6.0,2.0,3.0,5.0,6.0,5.0,4.0,5.0,7.716655655375473,8.785984975133333,5.0,2.0,3.0,2.0,5.0,5.0,Cloud Engineer
6.0,6.0,5.0,2.0,3.0,6.7,4.42752458620656,5.801691924916794,5.0,3.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,8.37071719708581,9.901696946922073,4.0,6.0,2.0,6.0,5.0,5.0,Cloud Engineer
4.0,6.0,4.0,2.0,4.0,7.2,6.501191222908123,6.366397751214943,2.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,4.0,3.0,6.0,2.0,6.0,10.0,8.456192637414308,2.0,6.0,4.0,6.0,6.0,2.0,Cloud Engineer
6.0,5.0,6.0,3.0,6.0,7.7,6.889987032566834,7.0393130123027525,2.0,6.0,5.0,5.0,4.0,3.0,6.0,2.0,6.0,3.0,5.0,4.0,3.0,3.0,3.0,10.0,6.393728101054416,5.0,5.0,4.0,6.0,3.0,6.0,Cloud Engineer
3.0,6.0,3.0,6.0,6.0,6.5,5.049010881133875,8.080418468088983,2.0,3.0,5.0,2.0,3.0,5.0,2.0,3.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,9.71269461765989,9.903467608625556,2.0,6.0,4.0,2.0,6.0,3.0,Cloud Engineer
5.0,4.0,6.0,5.0,2.0,9.2,7.082745825289417,6.639825135549075,4.0,3.0,6.0,6.0,2.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,5.0,9.065843137758007,6.686075299762587,4.0,5.0,4.0,2.0,5.0,3.0,Cloud Engineer
5.0,2.0,5.0,2.0,4.0,6.5,5.124693619560278,7.225599650558173,4.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,4.0,5.0,4.0,6.0,4.0,3.0,4.0,8.613892722979049,7.391732425287501,3.0,4.0,6.0,3.0,4.0,5.0,Cloud Engineer
6.0,3.0,2.0,5.0,5.0,7.3,5.125500047491218,5.855127274366154,5.0,6.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,4.0,10.0,7.440741180130251,3.0,3.0,3.0,2.0,6.0,3.0,Cloud Engineer
4.0,2.0,6.0,3.0,6.0,8.8,7.149703782967822,6.956019270229049,3.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,2.0,2.0,5.0,3.0,2.0,3.0,10.0,7.587893327306395,6.0,5.0,6.0,4.0,4.0,6.0,Cloud Engineer
2.0,2.0,5.0,4.0,2.0,6.3,7.21478447654952,6.757084288374894,3.0,4.0,5.0,5.0,2.0,5.0,6.0,2.0,6.0,2.0,5.0,3.0,5.0,6.0,6.0,9.20574265540073,7.0024175896901735,3.0,4.0,5.0,2.0,4.0,4.0,Cloud Engineer
6.0,5.0,2.0,5.0,4.0,8.0,5.733156727901727,6.8324251622557854,5.0,2.0,2.0,4.0,6.0,6.0,3.0,3.0,6.0,4.0,2.0,3.0,6.0,6.0,6.0,9.537318711615429,9.692910045127713,2.0,6.0,6.0,3.0,2.0,5.0,Cloud Engineer
